id,time,SPEI_01_month
2011_11_01,1320105600000,-0.5804132223129272
2011_12_01,1322697600000,1.673751950263977
2012_01_01,1325376000000,-0.43662700057029724
2012_02_01,1328054400000,0.39262017607688904
2012_03_01,1330560000000,-0.9902671575546265
2012_04_01,1333238400000,-1.4857325553894043
2012_05_01,1335830400000,0.692911684513092
2012_06_01,1338508800000,-1.6277358531951904
2012_07_01,1341100800000,-0.2319977730512619
2012_08_01,1343779200000,-1.0615057945251465
2012_09_01,1346457600000,0.8910055160522461
2012_10_01,1349049600000,-0.6730607748031616
2012_11_01,1351728000000,-1.2448986768722534
2012_12_01,1354320000000,-0.7899840474128723
2013_01_01,1356998400000,0.7986684441566467
2013_02_01,1359676800000,-0.30651548504829407
2013_03_01,1362096000000,-1.2591596841812134
2013_04_01,1364774400000,-1.2444392442703247
2013_05_01,1367366400000,-1.1320797204971313
2013_06_01,1370044800000,-0.4785008728504181
2013_07_01,1372636800000,0.7065116763114929
2013_08_01,1375315200000,-0.4984757900238037
2013_09_01,1377993600000,0.7509701251983643
2013_10_01,1380585600000,-0.34264087677001953
2013_11_01,1383264000000,0.3615359365940094
2013_12_01,1385856000000,0.5729010105133057
2014_01_01,1388534400000,-1.0917565822601318
2014_02_01,1391212800000,-0.5828297138214111
2014_03_01,1393632000000,-0.46113157272338867
2014_04_01,1396310400000,-0.22378726303577423
2014_05_01,1398902400000,0.3298731744289398
2014_06_01,1401580800000,-0.3774993121623993
2014_07_01,1404172800000,0.04399923235177994
2014_08_01,1406851200000,-0.0044111995957791805
2014_09_01,1409529600000,1.3097760677337646
2014_10_01,1412121600000,-0.47487473487854004
2014_11_01,1414800000000,0.33655279874801636
2014_12_01,1417392000000,0.4495140016078949
2015_01_01,1420070400000,1.2907525300979614
2015_02_01,1422748800000,0.19452394545078278
2015_03_01,1425168000000,0.7413261532783508
2015_04_01,1427846400000,0.8144271969795227
2015_05_01,1430438400000,1.8751709461212158
2015_06_01,1433116800000,1.1972019672393799
2015_07_01,1435708800000,-0.0813722163438797
2015_08_01,1438387200000,-0.5658202767372131
2015_09_01,1441065600000,-0.8400664925575256
2015_10_01,1443657600000,1.6798573732376099
2015_11_01,1446336000000,0.8150959014892578
2015_12_01,1448928000000,0.29117128252983093
2016_01_01,1451606400000,-0.11664135754108429
2016_02_01,1454284800000,-1.0701395273208618
2016_03_01,1456790400000,-0.7701086401939392
2016_04_01,1459468800000,0.2166111171245575
2016_05_01,1462060800000,0.031828317791223526
2016_06_01,1464739200000,0.1883721947669983
2016_07_01,1467331200000,-2.029752492904663
2016_08_01,1470009600000,1.8127624988555908
2016_09_01,1472688000000,0.5695401430130005
2016_10_01,1475280000000,-1.2497546672821045
2016_11_01,1477958400000,0.6656585335731506
2016_12_01,1480550400000,0.4822823703289032
2017_01_01,1483228800000,0.8482698798179626
2017_02_01,1485907200000,-1.4754865169525146
2017_03_01,1488326400000,-1.179842233657837
2017_04_01,1491004800000,0.4589388370513916
2017_05_01,1493596800000,-0.8372155427932739
2017_06_01,1496275200000,0.06799604743719101
2017_07_01,1498867200000,0.19397899508476257
2017_08_01,1501545600000,0.9120926856994629
2017_09_01,1504224000000,0.6654713749885559
2017_10_01,1506816000000,-0.6053557991981506
2017_11_01,1509494400000,-0.862184464931488
2017_12_01,1512086400000,-0.1030767410993576
2018_01_01,1514764800000,-1.0124644041061401
2018_02_01,1517443200000,-0.010515416972339153
2018_03_01,1519862400000,-0.9596641659736633
2018_04_01,1522540800000,-1.7257070541381836
2018_05_01,1525132800000,-1.3618539571762085
2018_06_01,1527811200000,-0.369145005941391
2018_07_01,1530403200000,-0.6299299001693726
2018_08_01,1533081600000,0.42889919877052307
2018_09_01,1535760000000,0.6470721364021301
2018_10_01,1538352000000,1.895262598991394
2018_11_01,1541030400000,-0.41465699672698975
2018_12_01,1543622400000,0.8807967901229858
2019_01_01,1546300800000,-0.3340451419353485
2019_02_01,1548979200000,-0.1292329579591751
2019_03_01,1551398400000,0.7234314680099487
2019_04_01,1554076800000,-0.2596256136894226
2019_05_01,1556668800000,0.8235192894935608
2019_06_01,1559347200000,-0.37332120537757874
2019_07_01,1561939200000,-0.7944154143333435
2019_08_01,1564617600000,-1.594563603401184
2019_09_01,1567296000000,-0.4751371145248413
2019_10_01,1569888000000,0.7808393836021423
2019_11_01,1572566400000,0.9561901092529297
2019_12_01,1575158400000,-0.8043035268783569
2020_01_01,1577836800000,-0.16393886506557465
2020_02_01,1580515200000,0.7435277104377747
2020_03_01,1583020800000,0.09861738234758377
2020_04_01,1585699200000,-1.0021953582763672
2020_05_01,1588291200000,-1.5521868467330933
2020_06_01,1590969600000,-1.3655494451522827
2020_07_01,1593561600000,-1.7588685750961304
2020_08_01,1596240000000,-2.04750657081604
2020_09_01,1598918400000,-0.7027409076690674
2020_10_01,1601510400000,-1.1767594814300537
2020_11_01,1604188800000,-0.9024150371551514
2020_12_01,1606780800000,-1.0569911003112793
2021_01_01,1609459200000,-0.12338677793741226
2021_02_01,1612137600000,0.31325602531433105
2021_03_01,1614556800000,-0.6058381199836731
2021_04_01,1617235200000,0.7993255257606506
2021_05_01,1619827200000,0.36977481842041016
2021_06_01,1622505600000,1.9417465925216675
2021_07_01,1625097600000,1.21599543094635
2021_08_01,1627776000000,0.19347921013832092
2021_09_01,1630454400000,-1.2209950685501099
2021_10_01,1633046400000,-1.280498743057251
2021_11_01,1635724800000,-0.9598204493522644
2021_12_01,1638316800000,-1.7699463367462158
2022_01_01,1640995200000,-1.0323512554168701
2022_02_01,1643673600000,-0.42736032605171204
2022_03_01,1646092800000,-1.2286701202392578
2022_04_01,1648771200000,-1.5712028741836548
2022_05_01,1651363200000,-2.0609652996063232
2022_06_01,1654041600000,0.5799103379249573
2022_07_01,1656633600000,-2.0214595794677734
2022_08_01,1659312000000,1.5312045812606812
2022_09_01,1661990400000,-0.632111668586731
2022_10_01,1664582400000,0.6817688941955566
2022_11_01,1667260800000,0.8022488951683044
2022_12_01,1669852800000,-0.10956789553165436
